winner,turns,win_rate
AI,66,0.5103857566765578
AI,31,0.5111111111111111
Human,25,0.5103550295857988
Human,38,0.5096011816838996
AI,150,0.5103244837758112
Human,54,0.5095729013254786
Human,16,0.5088235294117647
Human,48,0.5080763582966226
Human,25,0.5073313782991202
AI,15,0.5080527086383602
AI,14,0.5087719298245614
AI,63,0.5094890510948905
Human,47,0.5087463556851312
Human,116,0.5080058224163028
AI,44,0.5087209302325582
Human,22,0.5079825834542816
Human,27,0.5072463768115942
AI,13,0.507959479015919
AI,40,0.5086705202312138
AI,21,0.5093795093795094
AI,46,0.5100864553314121
Human,28,0.5093525179856115
AI,12,0.5100574712643678
AI,177,0.5107604017216643
Human,45,0.5100286532951289
Human,18,0.5092989985693849
Human,75,0.5085714285714286
AI,33,0.5092724679029957
Human,57,0.5085470085470085
Human,30,0.5078236130867709
AI,38,0.5085227272727273
AI,39,0.5092198581560283
Human,49,0.5084985835694051
Human,24,0.5077793493635078
Human,15,0.5070621468926554
AI,18,0.5077574047954866
Human,59,0.5070422535211268
AI,23,0.5077355836849508
Human,77,0.5070224719101124
Human,12,0.5063113604488079
Human,63,0.5056022408963585
AI,13,0.5062937062937063
AI,68,0.5069832402234636
AI,17,0.5076708507670851
Human,61,0.5069637883008357
Human,50,0.5062586926286509
Human,17,0.5055555555555555
Human,32,0.5048543689320388
Human,37,0.5041551246537396
Human,40,0.5034578146611342
AI,40,0.5041436464088398
AI,61,0.5048275862068966
AI,46,0.5055096418732782
Human,20,0.5048143053645117
Human,39,0.5041208791208791
AI,99,0.50480109739369
Human,41,0.5041095890410959
Human,30,0.5034199726402189
AI,18,0.5040983606557377
Human,26,0.5034106412005457
Human,11,0.502724795640327
AI,27,0.5034013605442177
AI,84,0.5040760869565217
AI,15,0.5047489823609227
AI,14,0.505420054200542
Human,12,0.5047361299052774
Human,71,0.504054054054054
AI,43,0.50472334682861
AI,14,0.5053908355795148
Human,18,0.5047106325706595
Human,63,0.5040322580645161
AI,37,0.5046979865771812
Human,59,0.5040214477211796
Human,40,0.5033467202141901
AI,54,0.5040106951871658
Human,24,0.5033377837116155
AI,24,0.504
AI,45,0.5046604527296937
Human,35,0.5039893617021277
AI,75,0.5046480743691899
AI,90,0.5053050397877984
AI,113,0.5059602649006623
AI,62,0.5066137566137566
AI,19,0.5072655217965654
Human,89,0.5065963060686016
AI,73,0.5072463768115942
AI,40,0.5078947368421053
Human,38,0.507227332457293
Human,29,0.5065616797900262
Human,30,0.5058977719528178
Human,14,0.5052356020942408
Human,82,0.5045751633986928
Human,25,0.5039164490861618
Human,40,0.5032594524119948
AI,58,0.50390625
AI,33,0.5045513654096229
Human,13,0.5038961038961038
Human,48,0.503242542153048
AI,94,0.5038860103626943
AI,51,0.5045278137128072
AI,22,0.5051679586563308
AI,21,0.5058064516129033
AI,10,0.5064432989690721
Human,32,0.5057915057915058
AI,14,0.506426735218509
Human,17,0.5057766367137355
AI,22,0.5064102564102564
Human,34,0.5057618437900128
AI,30,0.5063938618925832
Human,30,0.5057471264367817
AI,54,0.5063775510204082
AI,85,0.5070063694267516
AI,32,0.5076335877862596
Human,30,0.5069885641677255
AI,24,0.5076142131979695
Human,106,0.5069708491761724
AI,28,0.5075949367088608
Human,10,0.506953223767383
AI,30,0.5075757575757576
Human,40,0.5069356872635561
AI,26,0.5075566750629723
Human,28,0.5069182389937107
Human,35,0.5062814070351759
AI,33,0.506900878293601
AI,52,0.5075187969924813
Human,16,0.5068836045056321
AI,16,0.5075
AI,25,0.5081148564294632
Human,57,0.5074812967581047
Human,24,0.5068493150684932
AI,20,0.5074626865671642
Human,34,0.506832298136646
AI,18,0.5074441687344913
Human,24,0.506815365551425
Human,41,0.5061881188118812
AI,27,0.5067985166872683
AI,62,0.5074074074074074
Human,50,0.5067817509247842
AI,18,0.5073891625615764
Human,18,0.5067650676506765
Human,23,0.5061425061425061
Human,18,0.505521472392638
Human,17,0.5049019607843137
Human,54,0.5042839657282742
Human,107,0.5036674816625917
Human,48,0.503052503052503
AI,18,0.5036585365853659
AI,15,0.5042630937880633
Human,77,0.5036496350364964
Human,12,0.503037667071689
Human,65,0.5024271844660194
Human,12,0.5018181818181818
Human,27,0.5012106537530266
AI,21,0.501813784764208
Human,21,0.501207729468599
Human,58,0.5006031363088058
Human,91,0.5
AI,13,0.5006016847172082
Human,93,0.5
AI,159,0.5006002400960384
AI,34,0.5011990407673861
Human,38,0.5005988023952096
AI,16,0.5011961722488039
Human,24,0.5005973715651135
AI,76,0.5011933174224343
Human,20,0.5005959475566151
Human,25,0.5
Human,50,0.4994054696789536
Human,73,0.498812351543943
Human,60,0.498220640569395
Human,25,0.4976303317535545
AI,19,0.4982248520710059
Human,43,0.49763593380614657
Human,18,0.4970484061393152
Human,35,0.4964622641509434
Human,46,0.4958775029446408
Human,39,0.49529411764705883
Human,22,0.49471210340775557
AI,76,0.4953051643192488
AI,23,0.4958968347010551
AI,96,0.4964871194379391
AI,71,0.49707602339181284
AI,66,0.4976635514018692
AI,27,0.4982497082847141
Human,67,0.4976689976689977
Human,82,0.4970896391152503
Human,27,0.4965116279069767
Human,14,0.4959349593495935
Human,143,0.4953596287703016
AI,19,0.4959443800695249
Human,69,0.49537037037037035
AI,49,0.4959537572254335
Human,17,0.4953810623556582
AI,87,0.49596309111880044
Human,17,0.49539170506912444
AI,41,0.49597238204833144
Human,25,0.4954022988505747
AI,47,0.49598163030998854
Human,33,0.4954128440366973
AI,43,0.4959908361970218
Human,37,0.4954233409610984
AI,15,0.496
AI,14,0.4965753424657534
AI,49,0.49714937286202965
Human,63,0.49658314350797267
AI,13,0.49715585893060293
Human,49,0.4965909090909091
Human,24,0.4960272417707151
Human,47,0.4954648526077097
Human,16,0.49490373725934317
Human,49,0.49434389140271495
Human,22,0.4937853107344633
Human,84,0.4932279909706546
AI,15,0.49379932356257045
Human,47,0.49324324324324326
AI,15,0.4938132733408324
AI,114,0.4943820224719101
Human,36,0.49382716049382713
AI,62,0.4943946188340807
AI,17,0.49496080627099664
Human,25,0.49440715883668906
Human,54,0.49385474860335193
Human,89,0.49330357142857145
AI,61,0.4938684503901895
Human,51,0.4933184855233853
AI,63,0.4938820912124583
AI,24,0.49444444444444446
AI,59,0.49500554938956715
AI,28,0.4955654101995565
AI,19,0.49612403100775193
AI,16,0.49668141592920356
Human,106,0.49613259668508286
AI,28,0.4966887417218543
AI,33,0.4972436604189636
AI,16,0.4977973568281938
AI,23,0.49834983498349833
Human,23,0.4978021978021978
AI,25,0.4983534577387486
AI,30,0.49890350877192985
Human,72,0.49835706462212487
AI,46,0.4989059080962801
AI,59,0.4994535519125683
AI,50,0.5
Human,34,0.4994547437295529
Human,77,0.4989106753812636
Human,94,0.49836779107725787
Human,101,0.49782608695652175
AI,23,0.498371335504886
Human,13,0.49783080260303686
Human,72,0.49729144095341277
Human,77,0.4967532467532468
AI,21,0.4972972972972973
AI,56,0.4978401727861771
AI,13,0.49838187702265374
AI,102,0.4989224137931034
AI,13,0.49946178686759957
Human,17,0.4989247311827957
AI,21,0.49946294307196565
AI,28,0.5
AI,13,0.5005359056806002
Human,53,0.5
Human,38,0.4994652406417112
Human,35,0.49893162393162394
AI,25,0.4994663820704376
AI,20,0.5
AI,49,0.5005324813631523
AI,64,0.5010638297872341
AI,99,0.5015940488841658
AI,54,0.5021231422505308
AI,27,0.5026511134676565
AI,26,0.503177966101695
AI,41,0.5037037037037037
Human,17,0.5031712473572939
AI,43,0.5036958817317846
Human,29,0.5031645569620253
Human,28,0.5026343519494204
Human,101,0.5021052631578947
Human,28,0.501577287066246
Human,21,0.5010504201680672
Human,32,0.5005246589716684
Human,31,0.5
Human,60,0.49947643979057593
Human,41,0.4989539748953975
Human,22,0.49843260188087773
AI,14,0.4989561586638831
Human,38,0.4984358706986444
Human,29,0.4979166666666667
Human,58,0.49739854318418314
AI,36,0.4979209979209979
Human,42,0.4974039460020768
Human,17,0.49688796680497926
AI,17,0.49740932642487046
AI,60,0.4979296066252588
Human,38,0.49741468459152016
Human,55,0.496900826446281
Human,22,0.49638802889576883
AI,38,0.49690721649484537
Human,28,0.4963954685890834
Human,21,0.49588477366255146
Human,14,0.49537512846865367
Human,17,0.4948665297741273
Human,42,0.49435897435897436
Human,47,0.49385245901639346
AI,37,0.49437052200614123
Human,15,0.4938650306748466
Human,30,0.4933605720122574
Human,49,0.4928571428571429
AI,49,0.49337410805300713
AI,24,0.4938900203665988
Human,32,0.4933875890132248
Human,31,0.4928861788617886
AI,93,0.4934010152284264
Human,47,0.49290060851926976
AI,15,0.49341438703140833
Human,57,0.49291497975708504
AI,33,0.49342770475227504
AI,92,0.49393939393939396
Human,44,0.4934409687184662
AI,64,0.4939516129032258
Human,42,0.49345417925478346
Human,21,0.49295774647887325
Human,52,0.49246231155778897
Human,87,0.4919678714859438
AI,45,0.49247743229689067
AI,16,0.49298597194388777
AI,19,0.4934934934934935
Human,99,0.493
AI,19,0.4935064935064935
Human,51,0.4930139720558882
AI,51,0.4935194416749751
Human,19,0.49302788844621515
AI,59,0.4935323383084577
Human,13,0.49304174950298213
Human,60,0.4925521350546177
Human,39,0.49206349206349204
Human,34,0.49157581764122893
Human,25,0.4910891089108911
AI,51,0.49159248269040556
AI,16,0.49209486166007904
AI,21,0.49259624876604147
Human,45,0.4921104536489152
AI,89,0.49261083743842365
AI,58,0.49311023622047245
Human,10,0.49262536873156343
AI,32,0.4931237721021611
Human,78,0.492639842983317
AI,18,0.4931372549019608
Human,70,0.4926542605288932
